"STATION","NAME","DATE","DLY-CLDD-BASE45","DLY-CLDD-BASE50","DLY-CLDD-BASE55","DLY-CLDD-BASE57","DLY-CLDD-BASE60","DLY-CLDD-BASE70","DLY-CLDD-BASE72","DLY-CLDD-NORMAL","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-GRDD-BASE40","DLY-GRDD-BASE45","DLY-GRDD-BASE50","DLY-GRDD-BASE55","DLY-GRDD-BASE57","DLY-GRDD-BASE60","DLY-GRDD-BASE65","DLY-GRDD-BASE70","DLY-GRDD-BASE72","DLY-GRDD-TB4886","DLY-GRDD-TB5086","DLY-HTDD-BASE40","DLY-HTDD-BASE45","DLY-HTDD-BASE50","DLY-HTDD-BASE55","DLY-HTDD-BASE57","DLY-HTDD-BASE60","DLY-HTDD-NORMAL","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USW00014739","BOSTON, MA US","01-01","-7777","-7777","-7777","-7777","0","0","0","0","13.3","5.7","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","15","20","25","27","30","35","0.04","0.14","0.42","37.9","218","76","22","0.3","0.9","2.4","190","94","43","28","4","1","3","7","243","147","105","45","30.2","9.5","36.8","10.2","23.5","9.6","0.11","0.4","0.11","0.4"
"USW00014739","BOSTON, MA US","01-02","-7777","-7777","-7777","-7777","0","0","0","0","13.4","5.7","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.04","0.14","0.42","37.9","218","76","21","0.3","0.9","2.5","192","96","44","28","3","1","3","8","250","153","108","46","30.0","9.5","36.6","10.3","23.3","9.7","0.22","0.8","0.22","0.8"
"USW00014739","BOSTON, MA US","01-03","-7777","-7777","-7777","-7777","0","0","0","0","13.4","5.7","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.04","0.14","0.42","37.8","218","76","21","0.3","0.9","2.4","194","98","44","28","3","2","3","8","257","158","111","47","29.8","9.6","36.5","10.3","23.1","9.7","0.33","1.2","0.33","1.2"
"USW00014739","BOSTON, MA US","01-04","-7777","-7777","-7777","-7777","0","0","0","0","13.4","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","20","25","27","30","35","0.04","0.14","0.42","37.7","217","76","21","0.3","0.9","2.4","197","99","45","28","3","2","3","8","264","164","115","49","29.6","9.7","36.3","10.4","22.9","9.8","0.44","1.6","0.44","1.6"
"USW00014739","BOSTON, MA US","01-05","-7777","-7777","-7777","-7777","0","0","0","0","13.4","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.14","0.42","37.7","217","76","20","0.3","0.9","2.4","199","101","45","28","3","2","3","8","271","169","118","50","29.5","9.7","36.2","10.4","22.8","9.9","0.55","2.1","0.55","2.1"
"USW00014739","BOSTON, MA US","01-06","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.14","0.42","37.6","217","75","20","0.4","0.9","2.4","201","103","45","28","3","2","3","8","279","175","121","52","29.3","9.8","36.1","10.5","22.6","9.9","0.67","2.5","0.67","2.5"
"USW00014739","BOSTON, MA US","01-07","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.14","0.42","37.5","216","75","20","0.4","1.0","2.4","203","104","46","28","3","2","3","8","286","180","124","53","29.2","9.8","35.9","10.5","22.5","10.0","0.77","2.9","0.77","2.9"
"USW00014739","BOSTON, MA US","01-08","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.42","37.4","216","75","19","0.4","1.0","2.4","206","106","46","28","3","2","3","8","294","186","127","54","29.1","9.9","35.8","10.6","22.3","10.0","0.88","3.3","0.88","3.3"
"USW00014739","BOSTON, MA US","01-09","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.42","37.3","215","75","19","0.4","1.0","2.4","207","107","46","28","3","2","3","8","301","192","130","56","29.0","9.9","35.7","10.6","22.2","10.1","0.99","3.8","0.99","3.8"
"USW00014739","BOSTON, MA US","01-10","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.42","37.1","215","75","19","0.4","1.0","2.4","208","108","47","28","3","2","3","8","308","198","133","57","28.9","10.0","35.6","10.6","22.1","10.1","1.10","4.2","1.10","4.2"
"USW00014739","BOSTON, MA US","01-11","-7777","-7777","-7777","-7777","0","0","0","0","13.5","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.42","37.0","214","74","19","0.4","1.0","2.4","210","109","47","28","3","2","3","8","316","204","136","57","28.8","10.0","35.6","10.6","22.0","10.2","1.21","4.7","1.21","4.7"
"USW00014739","BOSTON, MA US","01-12","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.42","36.9","214","74","19","0.4","1.0","2.4","210","110","47","27","3","2","4","8","323","210","139","58","28.7","10.0","35.5","10.6","21.9","10.2","1.32","5.1","1.32","5.1"
"USW00014739","BOSTON, MA US","01-13","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.42","36.8","213","74","19","0.4","1.0","2.4","211","110","47","27","3","2","4","8","331","216","142","59","28.7","10.0","35.5","10.6","21.9","10.2","1.43","5.5","1.43","5.5"
"USW00014739","BOSTON, MA US","01-14","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.42","36.7","213","75","18","0.4","1.0","2.4","212","111","47","27","3","2","4","8","338","222","144","59","28.6","10.0","35.4","10.6","21.8","10.2","1.54","6.0","1.54","6.0"
"USW00014739","BOSTON, MA US","01-15","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.42","36.6","212","75","18","0.4","1.0","2.4","212","111","47","27","3","2","4","8","344","228","146","59","28.6","10.0","35.4","10.6","21.8","10.2","1.66","6.4","1.66","6.4"
"USW00014739","BOSTON, MA US","01-16","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","22","26","28","31","36","0.04","0.14","0.43","36.4","211","75","18","0.4","1.0","2.4","213","111","46","26","3","2","4","8","350","232","148","59","28.6","10.0","35.4","10.6","21.8","10.2","1.77","6.9","1.77","6.9"
"USW00014739","BOSTON, MA US","01-17","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","22","26","28","31","36","0.04","0.14","0.43","36.3","211","75","19","0.4","1.0","2.4","213","111","46","26","3","2","4","8","356","237","148","59","28.5","10.0","35.4","10.6","21.7","10.2","1.88","7.3","1.88","7.3"
"USW00014739","BOSTON, MA US","01-18","-7777","-7777","-7777","-7777","0","0","0","0","13.6","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","22","26","28","31","36","0.04","0.14","0.43","36.2","210","75","19","0.4","1.0","2.4","213","111","46","25","3","2","4","8","361","240","149","58","28.5","10.0","35.4","10.6","21.7","10.2","1.98","7.7","1.98","7.7"
"USW00014739","BOSTON, MA US","01-19","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","22","26","28","31","36","0.04","0.14","0.43","36.0","209","75","19","0.4","1.0","2.4","213","111","46","25","3","2","4","8","367","244","149","58","28.6","10.0","35.4","10.6","21.7","10.2","2.09","8.1","2.09","8.1"
"USW00014739","BOSTON, MA US","01-20","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.43","35.9","208","75","19","0.4","1.0","2.5","213","111","46","25","3","2","4","7","371","247","150","57","28.6","9.9","35.4","10.6","21.7","10.1","2.19","8.5","2.19","8.5"
"USW00014739","BOSTON, MA US","01-21","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.43","35.7","207","75","19","0.4","1.0","2.5","212","110","46","24","4","2","3","7","375","248","149","55","28.6","9.9","35.4","10.5","21.8","10.1","2.30","9.0","2.30","9.0"
"USW00014739","BOSTON, MA US","01-22","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","17","21","26","28","31","36","0.04","0.14","0.44","35.5","205","76","20","0.4","1.0","2.5","212","109","46","24","4","2","3","7","378","249","148","54","28.6","9.9","35.5","10.5","21.8","10.1","2.41","9.4","2.41","9.4"
"USW00014739","BOSTON, MA US","01-23","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.44","35.4","204","76","20","0.4","1.0","2.4","211","108","46","24","4","2","3","7","380","249","147","52","28.7","9.8","35.5","10.4","21.8","10.0","2.52","9.7","2.52","9.7"
"USW00014739","BOSTON, MA US","01-24","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.44","35.3","203","76","20","0.4","1.0","2.4","211","107","46","23","4","2","3","7","382","249","146","51","28.8","9.8","35.6","10.4","21.9","10.0","2.63","10.1","2.63","10.1"
"USW00014739","BOSTON, MA US","01-25","-7777","-7777","-7777","-7777","0","0","0","0","13.7","5.8","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.44","35.1","202","76","20","0.3","1.0","2.4","210","106","45","23","4","2","3","7","382","248","144","49","28.8","9.7","35.7","10.3","22.0","9.9","2.73","10.5","2.73","10.5"
"USW00014739","BOSTON, MA US","01-26","-7777","-7777","0","0","0","0","0","0","13.7","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.45","35.0","201","77","20","0.3","0.9","2.4","209","105","45","23","4","2","3","7","382","247","142","48","28.9","9.6","35.8","10.3","22.0","9.8","2.84","10.9","2.84","10.9"
"USW00014739","BOSTON, MA US","01-27","-7777","-7777","0","0","0","0","0","0","13.7","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.04","0.14","0.45","34.9","201","77","20","0.3","0.9","2.4","208","104","45","22","4","2","3","7","382","246","141","46","29.0","9.6","35.9","10.2","22.1","9.8","2.94","11.3","2.94","11.3"
"USW00014739","BOSTON, MA US","01-28","-7777","-7777","0","0","0","0","0","0","13.8","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.15","0.45","34.8","200","77","21","0.3","0.9","2.4","208","103","45","22","4","2","3","7","381","245","139","45","29.1","9.5","36.0","10.1","22.2","9.7","3.04","11.7","3.04","11.7"
"USW00014739","BOSTON, MA US","01-29","-7777","-7777","0","0","0","0","0","0","13.8","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.15","0.45","34.8","200","77","21","0.3","0.9","2.4","207","102","44","22","4","2","3","7","380","244","137","43","29.2","9.4","36.1","10.1","22.3","9.6","3.15","12.1","3.15","12.1"
"USW00014739","BOSTON, MA US","01-30","-7777","-7777","0","0","0","0","0","0","13.8","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.15","0.45","34.8","200","77","21","0.3","0.9","2.4","206","101","44","22","5","2","3","7","379","243","135","42","29.3","9.3","36.2","10.0","22.4","9.5","3.25","12.5","3.25","12.5"
"USW00014739","BOSTON, MA US","01-31","-7777","-7777","0","0","0","0","0","0","13.8","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.04","0.15","0.45","34.7","200","77","21","0.3","0.9","2.4","205","100","44","22","5","2","3","6","379","241","134","41","29.4","9.3","36.3","9.9","22.5","9.5","3.36","12.9","3.36","12.9"
"USW00014739","BOSTON, MA US","02-01","-7777","-7777","0","0","0","0","0","0","13.8","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","16","21","25","27","30","35","0.04","0.15","0.46","34.7","200","77","21","0.3","0.9","2.4","204","99","44","22","5","2","3","6","377","240","132","39","29.5","9.2","36.4","9.9","22.6","9.4","0.11","0.4","3.47","13.3"
"USW00014739","BOSTON, MA US","02-02","-7777","-7777","0","0","0","0","0","0","13.8","5.7","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.04","0.15","0.46","34.6","200","78","22","0.3","0.9","2.4","203","98","44","22","5","2","3","6","376","239","130","38","29.6","9.1","36.6","9.8","22.7","9.3","0.21","0.8","3.57","13.7"
"USW00014739","BOSTON, MA US","02-03","-7777","-7777","0","0","0","0","0","0","13.8","5.7","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.04","0.15","0.46","34.6","200","78","22","0.3","0.9","2.4","201","97","43","22","5","2","3","6","374","237","129","37","29.8","9.0","36.7","9.7","22.9","9.2","0.32","1.2","3.68","14.1"
"USW00014739","BOSTON, MA US","02-04","-7777","-7777","0","0","0","0","0","0","13.8","5.6","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.04","0.15","0.46","34.5","199","78","22","0.3","0.9","2.4","200","96","43","22","5","2","3","6","373","236","127","36","29.9","9.0","36.8","9.6","23.0","9.1","0.43","1.6","3.79","14.5"
"USW00014739","BOSTON, MA US","02-05","-7777","-7777","0","0","0","0","0","0","13.9","5.6","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","15","20","25","27","30","35","0.04","0.15","0.46","34.5","199","79","23","0.3","0.9","2.4","199","95","43","22","5","2","3","6","370","235","126","34","30.1","8.9","37.0","9.6","23.1","9.1","0.54","2.0","3.90","14.9"
"USW00014739","BOSTON, MA US","02-06","-7777","-7777","0","0","0","0","0","0","13.9","5.6","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","15","20","25","27","30","35","0.04","0.15","0.47","34.4","198","79","23","0.3","0.9","2.4","197","94","43","22","5","2","3","6","368","233","125","33","30.2","8.8","37.1","9.5","23.3","9.0","0.65","2.3","4.01","15.2"
"USW00014739","BOSTON, MA US","02-07","-7777","-7777","0","0","0","0","0","0","13.9","5.6","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","15","20","25","27","30","35","0.04","0.15","0.47","34.4","198","79","24","0.3","0.9","2.4","196","93","43","23","5","2","3","6","365","232","123","32","30.4","8.8","37.3","9.5","23.4","8.9","0.76","2.7","4.12","15.6"
"USW00014739","BOSTON, MA US","02-08","-7777","-7777","0","0","0","0","0","0","13.9","5.6","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","15","20","24","26","29","34","0.04","0.15","0.47","34.4","198","79","24","0.3","0.9","2.4","195","93","42","23","6","2","3","6","362","230","122","32","30.5","8.7","37.5","9.5","23.6","8.9","0.86","3.1","4.22","16.0"
"USW00014739","BOSTON, MA US","02-09","-7777","-7777","0","0","0","0","0","0","13.9","5.6","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.04","0.15","0.47","34.4","199","79","24","0.3","0.9","2.4","194","92","42","23","6","2","3","6","358","228","121","31","30.7","8.7","37.6","9.4","23.7","8.8","0.97","3.5","4.33","16.4"
"USW00014739","BOSTON, MA US","02-10","-7777","-7777","0","0","0","0","0","0","13.9","5.6","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.04","0.15","0.47","34.4","199","80","25","0.3","0.9","2.4","192","92","42","23","6","2","3","6","354","225","119","31","30.8","8.6","37.8","9.4","23.9","8.8","1.08","3.8","4.44","16.7"
"USW00014739","BOSTON, MA US","02-11","-7777","-7777","0","0","0","0","0","0","13.9","5.6","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.04","0.15","0.47","34.5","200","80","25","0.3","0.9","2.4","191","91","42","23","6","2","3","6","349","222","118","30","31.0","8.6","38.0","9.4","24.0","8.8","1.20","4.2","4.56","17.1"
"USW00014739","BOSTON, MA US","02-12","-7777","-7777","0","0","0","0","0","0","14.0","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","9","14","19","24","26","29","34","0.04","0.15","0.47","34.6","201","80","26","0.3","0.9","2.5","190","91","42","23","6","2","3","6","345","218","116","30","31.2","8.6","38.2","9.4","24.2","8.7","1.31","4.6","4.67","17.5"
"USW00014739","BOSTON, MA US","02-13","-7777","-7777","0","0","0","0","0","0","14.0","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","9","14","19","24","26","29","34","0.04","0.15","0.47","34.7","202","81","26","0.3","0.9","2.4","189","90","42","23","5","2","3","6","340","215","114","30","31.3","8.5","38.3","9.3","24.4","8.7","1.43","5.0","4.79","17.9"
"USW00014739","BOSTON, MA US","02-14","-7777","-7777","0","0","0","0","0","0","14.0","5.7","1","-7777","-7777","0","0","0","0","0","0","-7777","-7777","9","14","19","23","25","28","33","0.04","0.15","0.47","34.8","203","81","27","0.3","0.9","2.5","188","90","42","23","5","2","3","6","335","211","113","29","31.5","8.5","38.5","9.3","24.5","8.6","1.54","5.4","4.90","18.3"
"USW00014739","BOSTON, MA US","02-15","-7777","-7777","-7777","0","0","0","0","0","14.0","5.7","1","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","9","13","18","23","25","28","33","0.04","0.15","0.47","35.0","204","82","27","0.3","0.9","2.5","187","90","42","23","5","2","3","6","331","208","112","29","31.7","8.5","38.7","9.3","24.7","8.6","1.66","5.8","5.02","18.7"
"USW00014739","BOSTON, MA US","02-16","-7777","-7777","-7777","0","0","0","0","0","14.0","5.7","1","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","9","13","18","23","25","28","33","0.04","0.15","0.47","35.1","206","82","28","0.3","0.9","2.4","186","89","41","24","5","2","3","6","326","205","111","29","31.9","8.5","38.9","9.3","24.9","8.6","1.78","6.2","5.14","19.1"
"USW00014739","BOSTON, MA US","02-17","-7777","-7777","-7777","0","0","0","0","0","14.0","5.8","1","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","9","13","18","23","25","28","33","0.04","0.15","0.47","35.2","207","82","28","0.3","0.9","2.4","185","89","41","24","5","2","3","6","322","202","110","28","32.1","8.5","39.1","9.3","25.0","8.6","1.90","6.6","5.26","19.5"
"USW00014739","BOSTON, MA US","02-18","-7777","-7777","-7777","0","0","0","0","0","14.1","5.8","1","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","9","13","18","23","25","28","33","0.04","0.15","0.47","35.3","208","83","29","0.3","0.9","2.5","185","89","41","24","5","2","3","6","317","199","109","28","32.2","8.5","39.3","9.3","25.2","8.6","2.02","7.0","5.38","19.9"
"USW00014739","BOSTON, MA US","02-19","-7777","-7777","-7777","0","0","0","0","0","14.1","5.8","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","13","18","23","25","28","33","0.04","0.15","0.47","35.5","209","83","29","0.3","0.9","2.5","184","89","41","24","5","2","3","6","312","196","107","28","32.4","8.5","39.5","9.3","25.4","8.6","2.14","7.4","5.50","20.3"
"USW00014739","BOSTON, MA US","02-20","-7777","-7777","-7777","0","0","0","0","0","14.1","5.9","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","13","17","22","24","27","32","0.04","0.15","0.47","35.6","211","83","29","0.3","0.9","2.5","183","89","40","24","4","2","3","6","308","193","106","27","32.6","8.5","39.7","9.3","25.6","8.6","2.25","7.8","5.61","20.7"
"USW00014739","BOSTON, MA US","02-21","-7777","-7777","-7777","0","0","0","0","0","14.1","5.9","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.15","0.46","35.7","212","83","29","0.3","0.9","2.5","183","90","40","24","4","2","3","6","304","191","105","27","32.8","8.4","39.9","9.3","25.8","8.5","2.37","8.2","5.73","21.1"
"USW00014739","BOSTON, MA US","02-22","-7777","-7777","-7777","0","0","0","0","0","14.1","5.9","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.15","0.46","35.9","214","83","30","0.3","0.9","2.5","182","90","40","24","4","2","3","6","300","188","103","26","33.0","8.4","40.1","9.3","26.0","8.5","2.49","8.6","5.85","21.5"
"USW00014739","BOSTON, MA US","02-23","-7777","-7777","-7777","0","0","0","0","0","14.1","6.0","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.15","0.46","36.1","215","83","30","0.3","0.9","2.5","181","90","40","24","4","2","3","6","296","186","102","26","33.2","8.4","40.3","9.3","26.1","8.5","2.61","9.0","5.97","21.9"
"USW00014739","BOSTON, MA US","02-24","-7777","-7777","-7777","0","0","0","0","0","14.1","6.0","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.15","0.46","36.3","217","83","30","0.3","1.0","2.5","181","90","39","24","4","2","3","6","292","183","100","25","33.4","8.4","40.5","9.3","26.3","8.5","2.73","9.4","6.09","22.3"
"USW00014739","BOSTON, MA US","02-25","-7777","-7777","-7777","0","0","0","0","0","14.2","6.1","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","7","12","16","21","23","26","31","0.04","0.15","0.46","36.4","218","83","31","0.3","1.0","2.5","180","90","39","24","4","2","3","6","289","181","99","25","33.6","8.4","40.7","9.4","26.5","8.4","2.86","9.8","6.22","22.7"
"USW00014739","BOSTON, MA US","02-26","-7777","-7777","-7777","0","0","0","0","0","14.2","6.1","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","7","11","16","21","23","26","31","0.04","0.15","0.45","36.5","219","83","31","0.3","1.0","2.4","179","90","39","23","3","2","3","6","285","178","97","24","33.8","8.4","40.9","9.4","26.7","8.4","2.99","10.2","6.35","23.1"
"USW00014739","BOSTON, MA US","02-27","-7777","-7777","-7777","0","0","0","0","0","14.2","6.1","1","-7777","-7777","-7777","0","0","0","0","0","1","-7777","7","11","16","21","23","26","31","0.04","0.15","0.45","36.5","219","82","31","0.3","1.0","2.4","178","89","38","23","3","2","3","6","281","175","96","24","34.0","8.3","41.1","9.4","26.9","8.4","3.12","10.5","6.48","23.4"
"USW00014739","BOSTON, MA US","02-28","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.2","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","7","11","16","21","23","26","31","0.04","0.15","0.45","36.6","220","82","31","0.3","1.0","2.4","177","89","38","23","3","2","3","6","277","172","94","23","34.2","8.3","41.3","9.4","27.1","8.3","3.25","10.9","6.61","23.8"
"USW00014739","BOSTON, MA US","02-29","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.2","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","7","11","16","21","23","26","31","0.04","0.15","0.45","36.6","220","82","31","0.3","1.0","2.4","175","88","37","22","3","2","3","6","272","169","92","23","34.3","8.3","41.4","9.4","27.2","8.3",,,,
"USW00014739","BOSTON, MA US","03-01","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.2","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","7","11","16","21","23","26","31","0.04","0.15","0.44","36.7","221","82","31","0.3","1.0","2.4","173","88","37","22","3","2","3","6","267","165","90","22","34.4","8.3","41.5","9.4","27.3","8.3","0.14","0.3","6.75","24.1"
"USW00014739","BOSTON, MA US","03-02","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.2","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","7","11","15","20","22","25","30","0.04","0.15","0.44","36.8","222","82","31","0.3","1.0","2.4","171","87","36","22","3","2","3","6","262","162","88","22","34.7","8.3","41.8","9.4","27.6","8.3","0.27","0.7","6.88","24.5"
"USW00014739","BOSTON, MA US","03-03","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.2","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","7","11","15","20","22","25","30","0.05","0.15","0.44","36.9","223","81","32","0.3","1.0","2.4","169","86","36","21","2","2","3","6","257","158","86","21","34.9","8.2","42.0","9.4","27.8","8.2","0.40","1.1","7.01","24.9"
"USW00014739","BOSTON, MA US","03-04","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","1","1","6","10","15","20","22","25","30","0.05","0.15","0.44","37.0","225","82","32","0.3","1.0","2.4","167","85","35","21","2","2","3","6","251","154","84","20","35.1","8.2","42.2","9.4","28.0","8.1","0.53","1.4","7.14","25.2"
"USW00014739","BOSTON, MA US","03-05","-7777","-7777","-7777","-7777","0","0","0","0","14.2","6.3","2","-7777","-7777","-7777","-7777","0","0","0","0","1","1","6","10","15","20","22","25","30","0.05","0.15","0.43","37.1","226","82","32","0.3","1.0","2.4","165","84","35","20","2","1","3","6","246","150","82","20","35.3","8.1","42.4","9.4","28.2","8.1","0.66","1.7","7.27","25.5"
"USW00014739","BOSTON, MA US","03-06","1","-7777","-7777","-7777","0","0","0","0","14.2","6.3","2","1","-7777","-7777","-7777","0","0","0","0","1","1","6","10","15","19","21","24","29","0.05","0.16","0.43","37.2","228","82","33","0.3","1.0","2.4","162","83","34","20","2","1","3","6","240","146","80","19","35.6","8.1","42.7","9.3","28.4","8.0","0.79","2.0","7.40","25.8"
