tag-local-identifier,location-long,location-lat,Date,Time,Coordinates
Z668,13.214,36.491,2016-08-30,11:05:01,"(36.491, 13.214)"
Z668,12.441,35.439,2016-08-30,23:10:01,"(35.439, 12.440999999999999)"
Z668,11.96,35.26300000000001,2016-08-31,11:11:01,"(35.263000000000005, 11.96)"
Z668,11.736,34.27,2016-08-31,23:13:31,"(34.27, 11.735999999999999)"
Z668,12.129,35.351,2016-09-01,11:12:31,"(35.351, 12.129000000000001)"
Z668,12.914,35.148,2016-09-01,23:10:01,"(35.148, 12.914000000000001)"
Z668,13.795,35.41900000000001,2016-09-02,11:06:01,"(35.419000000000004, 13.795)"
Z668,10.671,38.472,2016-10-13,23:04:01,"(38.472, 10.671)"
Z668,11.154000000000002,36.64,2016-10-14,11:02:31,"(36.64, 11.154000000000002)"
Z668,11.237,32.305,2016-10-14,23:00:01,"(32.305, 11.237)"
Z668,11.484000000000002,32.739000000000004,2016-10-15,23:01:31,"(32.739000000000004, 11.484000000000002)"
Z668,12.293,33.265,2016-10-16,10:57:31,"(33.265, 12.293)"
Z668,12.879,32.496,2016-10-16,22:55:01,"(32.496, 12.879000000000001)"
Z668,12.747,36.183,2016-10-17,10:52:31,"(36.183, 12.747)"
Z668,11.951,36.197,2016-10-17,22:56:01,"(36.196999999999996, 11.950999999999999)"
Z668,11.438,34.77,2016-10-18,10:58:31,"(34.77, 11.437999999999999)"
Z668,11.225,35.122,2016-10-18,23:00:01,"(35.122, 11.225)"
Z668,11.203,34.452,2016-10-19,11:00:01,"(34.452, 11.203)"
Z668,11.784,36.9,2016-10-19,23:00:01,"(36.9, 11.784)"
Z668,12.41,39.319,2016-10-20,10:55:01,"(39.319, 12.41)"
Z668,12.698,40.042,2016-10-20,22:55:01,"(40.042, 12.698)"
Z668,12.87,41.297,2016-10-21,10:52:31,"(41.297, 12.87)"
Z668,12.405,39.84,2016-10-21,22:53:31,"(39.84, 12.405)"
Z668,11.896,38.68,2016-10-22,10:56:01,"(38.68, 11.895999999999999)"
Z668,11.69,38.883,2016-10-22,22:57:31,"(38.883, 11.69)"
Z668,11.736,38.039,2016-10-23,10:57:31,"(38.039, 11.735999999999999)"
Z668,11.782,37.221,2016-10-23,22:57:01,"(37.221, 11.782)"
Z668,11.58,37.43,2016-10-24,10:57:01,"(37.43, 11.58)"
Z668,11.377,37.653,2016-10-24,22:58:31,"(37.653, 11.377)"
Z668,11.681,35.895,2016-10-25,10:58:31,"(35.895, 11.681)"
Z668,12.1,34.664,2016-10-25,22:56:01,"(34.664, 12.1)"
Z668,11.904000000000002,35.883,2016-10-26,10:55:01,"(35.883, 11.904000000000002)"
Z668,11.45,36.141,2016-10-26,22:57:31,"(36.141, 11.45)"
Z668,11.441,34.74,2016-10-27,10:58:31,"(34.74, 11.440999999999999)"
Z668,11.556,33.831,2016-10-27,22:57:31,"(33.830999999999996, 11.556)"
Z668,11.238,34.548,2016-10-28,10:57:31,"(34.548, 11.238)"
Z668,11.343,36.78,2016-10-28,23:00:01,"(36.78, 11.343)"
Z668,11.97,37.227,2016-10-29,10:56:31,"(37.227, 11.97)"
Z668,11.832,35.095,2016-10-29,22:55:01,"(35.095, 11.832)"
Z668,11.394,34.047,2016-10-30,10:57:31,"(34.047, 11.394)"
Z668,11.137,33.668,2016-10-30,22:58:31,"(33.668, 11.137)"
Z668,10.947,33.078,2016-10-31,10:59:31,"(33.078, 10.947000000000001)"
Z668,11.61,35.35800000000001,2016-10-31,23:00:01,"(35.358000000000004, 11.61)"
Z668,12.254,37.786,2016-11-01,10:54:01,"(37.786, 12.254000000000001)"
Z668,11.809,36.831,2016-11-01,22:55:01,"(36.830999999999996, 11.809000000000001)"
Z668,11.627,35.117,2016-11-02,10:57:31,"(35.117, 11.627)"
Z668,11.937,34.958,2016-11-02,22:56:31,"(34.958, 11.937000000000001)"
Z668,12.003,35.569,2016-11-03,10:55:01,"(35.569, 12.003)"
Z668,12.004,35.97400000000001,2016-11-03,22:56:01,"(35.974000000000004, 12.004000000000001)"
Z668,12.132,36.006,2016-11-04,10:55:01,"(36.006, 12.132)"
Z668,12.445,36.564,2016-11-04,22:55:01,"(36.564, 12.445)"
Z668,12.765,37.12300000000001,2016-11-05,10:52:31,"(37.123000000000005, 12.765)"
Z668,12.77,36.799,2016-11-05,22:52:31,"(36.799, 12.77)"
Z668,12.164,38.134,2016-11-06,10:52:31,"(38.134, 12.164000000000001)"
Z668,11.408,39.148,2016-11-06,22:57:31,"(39.148, 11.408)"
Z668,11.608,37.696,2016-11-07,10:58:31,"(37.696, 11.607999999999999)"
Z668,12.235,37.39,2016-11-07,22:56:01,"(37.39, 12.235)"
Z668,12.56,37.903,2016-11-08,10:53:31,"(37.903, 12.56)"
Z668,13.183,39.135,2016-11-08,22:53:31,"(39.135, 13.183)"
Z668,14.472,38.849,2016-11-09,10:48:31,"(38.849000000000004, 14.472000000000001)"
Z668,15.032,36.887,2016-11-09,22:43:31,"(36.887, 15.032)"
Z668,15.622,34.837,2016-11-10,10:44:01,"(34.836999999999996, 15.622)"
Z668,16.74,34.258,2016-11-10,22:39:01,"(34.258, 16.74)"
Z668,16.769000000000002,36.53,2016-11-11,10:35:01,"(36.53, 16.769000000000002)"
Z668,15.963,36.741,2016-11-11,22:39:01,"(36.741, 15.963)"
Z668,15.67,35.729,2016-11-12,10:41:31,"(35.729, 15.67)"
Z668,15.5,35.023,2016-11-12,22:41:31,"(35.023, 15.5)"
Z668,15.208,34.629,2016-11-13,10:43:01,"(34.629, 15.208)"
Z668,15.289,35.156,2016-11-13,22:44:01,"(35.156, 15.289000000000001)"
Z668,14.883,36.817,2016-11-14,10:42:31,"(36.817, 14.883)"
Z668,14.456,38.433,2016-11-14,22:47:31,"(38.433, 14.456)"
Z668,14.48,39.014,2016-11-15,10:46:01,"(39.014, 14.48)"
Z668,14.314,39.185,2016-11-15,22:47:31,"(39.185, 14.314)"
Z668,14.655,38.285,2016-11-16,10:47:31,"(38.285, 14.655)"
Z668,15.602,38.713,2016-11-16,22:45:01,"(38.713, 15.602)"
Z668,16.139,40.065,2016-11-17,10:40:01,"(40.065, 16.139)"
Z668,15.725,39.464,2016-11-17,22:41:01,"(39.464, 15.725)"
Z668,15.569,38.354,2016-11-18,10:43:31,"(38.354, 15.569)"
Z668,15.722,37.889,2016-11-18,22:42:31,"(37.889, 15.722000000000001)"
Z668,15.502,38.202,2016-11-19,10:42:31,"(38.202, 15.502)"
Z668,13.989,35.841,2016-11-19,22:44:31,"(35.841, 13.989)"
Z668,12.318,34.069,2016-11-20,10:54:31,"(34.069, 12.318)"
Z668,11.969,35.267,2016-11-20,22:58:31,"(35.266999999999996, 11.969000000000001)"
Z668,11.817,36.01300000000001,2016-11-21,10:57:31,"(36.013000000000005, 11.817)"
Z668,11.722,36.875,2016-11-21,23:00:01,"(36.875, 11.722000000000001)"
Z668,12.711,35.517,2016-11-22,10:58:31,"(35.516999999999996, 12.710999999999999)"
Z668,14.394,35.722,2016-11-22,22:52:31,"(35.722, 14.394)"
Z668,15.140999999999998,37.98,2016-11-23,10:45:01,"(37.98, 15.140999999999998)"
Z668,14.421,37.317,2016-11-23,22:47:01,"(37.317, 14.421)"
Z668,13.965,36.168,2016-11-24,10:51:01,"(36.168, 13.965)"
Z668,13.877,35.761,2016-11-24,22:51:01,"(35.760999999999996, 13.877)"
Z668,14.044,34.846,2016-11-25,10:52:01,"(34.846, 14.044)"
Z668,14.764,35.075,2016-11-25,22:50:01,"(35.075, 14.764000000000001)"
Z668,15.122,36.062,2016-11-26,10:46:31,"(36.062, 15.122)"
Z668,14.595999999999998,35.296,2016-11-26,22:47:31,"(35.296, 14.595999999999998)"
Z668,13.711,35.277,2016-11-27,10:51:01,"(35.277, 13.710999999999999)"
Z668,12.934,35.52,2016-11-27,22:55:01,"(35.52, 12.934000000000001)"
Z668,11.337,37.347,2016-11-28,10:57:31,"(37.347, 11.337)"
Z668,9.962,39.767,2016-11-28,23:08:31,"(39.766999999999996, 9.962)"
Z668,10.772,38.281,2016-11-29,11:08:31,"(38.281, 10.772)"
Z668,11.237,36.21,2016-11-29,23:02:31,"(36.21, 11.237)"
Z668,11.162,35.136,2016-11-30,11:05:01,"(35.135999999999996, 11.162)"
Z668,11.828,35.492,2016-11-30,23:03:31,"(35.492, 11.828)"
Z668,12.318,36.211,2016-12-01,11:00:01,"(36.211, 12.318)"
Z668,12.052,35.512,2016-12-01,23:00:01,"(35.512, 12.052)"
Z668,11.79,34.815,2016-12-02,11:02:31,"(34.815, 11.79)"
Z668,11.398,33.867,2016-12-02,23:02:31,"(33.867, 11.398)"
Z668,10.828,33.286,2016-12-03,11:06:01,"(33.286, 10.828)"
Z668,11.246,34.621,2016-12-03,23:07:31,"(34.621, 11.245999999999999)"
Z668,11.556,36.159,2016-12-04,11:03:01,"(36.159, 11.556)"
Z668,11.294,36.634,2016-12-04,23:05:31,"(36.634, 11.294)"
Z668,11.222,36.764,2016-12-05,11:05:31,"(36.764, 11.222000000000001)"
Z668,11.945,38.288,2016-12-05,23:06:31,"(38.288000000000004, 11.945)"
Z668,13.143,39.065,2016-12-06,11:00:01,"(39.065, 13.142999999999999)"
Z668,13.692,38.774,2016-12-06,22:57:31,"(38.774, 13.692)"
Z668,14.25,38.48,2016-12-07,10:56:01,"(38.48, 14.25)"
Z668,15.047,38.607,2016-12-07,22:53:31,"(38.607, 15.047)"
Z668,15.671,39.057,2016-12-08,10:50:01,"(39.056999999999995, 15.671)"
Z668,15.345999999999998,37.934,2016-12-08,22:49:01,"(37.934, 15.345999999999998)"
Z668,14.97,36.909,2016-12-09,10:53:01,"(36.909, 14.97)"
Z668,15.152,36.844,2016-12-09,22:52:31,"(36.844, 15.152000000000001)"
Z668,15.084,37.21,2016-12-10,10:52:01,"(37.21, 15.084000000000001)"
Z668,13.998,35.824,2016-12-10,22:53:31,"(35.824, 13.998)"
Z668,12.704,34.897,2016-12-11,11:01:01,"(34.897, 12.704)"
Z668,12.321,35.63,2016-12-11,23:04:31,"(35.63, 12.321)"
Z668,11.884,36.445,2016-12-12,11:04:31,"(36.445, 11.884)"
Z668,11.563,37.469,2016-12-12,23:08:31,"(37.469, 11.562999999999999)"
Z668,12.19,36.889,2016-12-13,11:07:31,"(36.889, 12.19)"
Z668,12.869000000000002,36.425,2016-12-13,23:04:01,"(36.425, 12.869000000000002)"
Z668,12.683,37.442,2016-12-14,11:02:31,"(37.442, 12.683)"
Z668,12.115,37.825,2016-12-14,23:06:01,"(37.825, 12.115)"
Z668,11.493,38.298,2016-12-15,11:07:31,"(38.298, 11.493)"
Z668,11.359000000000002,39.573,2016-12-15,23:11:31,"(39.573, 11.359000000000002)"
Z668,11.300999999999998,40.704,2016-12-16,11:09:01,"(40.704, 11.300999999999998)"
Z668,10.606,40.871,2016-12-16,23:12:31,"(40.871, 10.606)"
Z668,11.315,38.875,2016-12-17,11:15:01,"(38.875, 11.315)"
Z668,12.167,37.144,2016-12-17,23:07:31,"(37.144, 12.167)"
Z668,12.104,36.917,2016-12-18,11:08:31,"(36.917, 12.104000000000001)"
Z668,12.29,37.113,2016-12-18,23:08:31,"(37.113, 12.29)"
Z668,12.477,37.31,2016-12-19,11:07:31,"(37.31, 12.477)"
Z668,12.414,37.093,2016-12-19,23:07:31,"(37.093, 12.414000000000001)"
Z668,12.164,37.192,2016-12-20,11:08:31,"(37.192, 12.164000000000001)"
Z668,11.533,36.659,2016-12-20,23:10:01,"(36.659, 11.533)"
Z668,10.976,36.027,2016-12-21,11:14:01,"(36.027, 10.975999999999999)"
Z668,11.528,37.284,2016-12-21,23:15:01,"(37.284, 11.527999999999999)"
Z668,12.859000000000002,37.289,2016-12-22,11:10:01,"(37.289, 12.859000000000002)"
Z668,13.536,36.258,2016-12-22,23:05:01,"(36.258, 13.536)"
Z668,14.232,35.175,2016-12-23,11:05:01,"(35.175, 14.232000000000001)"
Z668,15.342,34.866,2016-12-23,23:00:01,"(34.866, 15.342)"
Z668,15.535,36.191,2016-12-24,10:56:31,"(36.191, 15.535)"
Z668,15.469,37.059,2016-12-24,22:59:01,"(37.059, 15.469000000000001)"
Z668,15.845,37.187,2016-12-25,10:57:31,"(37.187, 15.845)"
Z668,15.906,36.792,2016-12-25,22:56:31,"(36.792, 15.905999999999999)"
Z668,15.905,36.502,2016-12-26,10:57:31,"(36.501999999999995, 15.905)"
Z668,15.84,36.103,2016-12-26,22:57:01,"(36.103, 15.84)"
Z668,15.528,36.137,2016-12-27,10:58:31,"(36.137, 15.527999999999999)"
Z668,14.64,35.175,2016-12-27,23:00:01,"(35.175, 14.64)"
Z668,13.652,34.449,2016-12-28,11:06:01,"(34.449, 13.652000000000001)"
Z668,13.522,35.271,2016-12-28,23:08:31,"(35.271, 13.522)"
Z668,13.213,36.403,2016-12-29,11:07:31,"(36.403, 13.213)"
Z668,13.262,38.14,2016-12-29,23:11:31,"(38.14, 13.262)"
Z668,14.334,38.192,2016-12-30,11:07:31,"(38.192, 14.334000000000001)"
Z668,14.887,37.418,2016-12-30,23:03:31,"(37.418, 14.887)"
Z668,15.072,37.262,2016-12-31,11:03:31,"(37.262, 15.072000000000001)"
Z668,15.255,37.109,2016-12-31,23:02:31,"(37.109, 15.255)"
Z668,15.314,37.172,2017-01-01,11:02:31,"(37.172, 15.314)"
Z668,15.372,37.238,2017-01-01,23:02:31,"(37.238, 15.372)"
Z668,15.618,36.981,2017-01-02,11:02:31,"(36.981, 15.618)"
Z668,15.862,36.728,2017-01-02,23:01:01,"(36.728, 15.862)"
Z668,15.609000000000002,37.344,2017-01-03,11:01:01,"(37.344, 15.609000000000002)"
Z668,14.718,36.868,2017-01-03,23:03:31,"(36.868, 14.718)"
Z668,14.283,35.622,2017-01-04,11:08:31,"(35.622, 14.283)"
Z668,14.896,36.261,2017-01-04,23:07:31,"(36.260999999999996, 14.895999999999999)"
Z668,15.393,37.131,2017-01-05,11:04:01,"(37.131, 15.392999999999999)"
Z668,15.573,37.439,2017-01-05,23:04:01,"(37.439, 15.573)"
Z668,15.442,38.292,2017-01-06,11:03:01,"(38.292, 15.442)"
Z668,15.057,38.713,2017-01-06,23:05:31,"(38.713, 15.057)"
Z668,15.3,38.054,2017-01-07,11:06:31,"(38.054, 15.3)"
Z668,15.03,36.474,2017-01-07,23:04:01,"(36.474000000000004, 15.03)"
Z668,13.609000000000002,37.023,2017-01-08,11:09:01,"(37.023, 13.609000000000002)"
Z668,11.681,36.776,2017-01-08,23:16:01,"(36.775999999999996, 11.681)"
Z668,10.695,34.941,2017-01-09,11:24:31,"(34.941, 10.695)"
Z668,11.66,36.779,2017-01-09,23:24:31,"(36.779, 11.66)"
Z668,12.608,38.731,2017-01-10,11:17:01,"(38.731, 12.607999999999999)"
Z668,12.09,38.065,2017-01-10,23:17:31,"(38.065, 12.09)"
Z668,11.707,37.173,2017-01-11,11:21:31,"(37.173, 11.707)"
Z668,11.376,36.356,2017-01-11,23:21:01,"(36.356, 11.376)"
Z668,11.242,35.163000000000004,2017-01-12,11:24:31,"(35.163000000000004, 11.242)"
Z668,11.845999999999998,35.414,2017-01-12,23:22:31,"(35.414, 11.845999999999998)"
Z668,12.397,35.793,2017-01-13,11:20:01,"(35.793, 12.397)"
Z668,13.542,37.34,2017-01-13,23:18:31,"(37.34, 13.542)"
Z668,14.864,38.679,2017-01-14,11:11:01,"(38.679, 14.864)"
Z668,14.904000000000002,37.66,2017-01-14,23:08:31,"(37.66, 14.904000000000002)"
Z668,14.825,36.852,2017-01-15,11:11:01,"(36.852, 14.825)"
Z668,15.179,36.884,2017-01-15,23:09:31,"(36.884, 15.179)"
Z668,15.285,37.408,2017-01-16,11:08:31,"(37.408, 15.285)"
Z668,15.449000000000002,38.051,2017-01-16,23:09:01,"(38.051, 15.449000000000002)"
Z668,15.126,39.632,2017-01-17,11:07:31,"(39.632, 15.126)"
Z668,14.28,40.276,2017-01-17,23:12:01,"(40.275999999999996, 14.28)"
Z668,14.58,38.792,2017-01-18,11:14:31,"(38.792, 14.58)"
Z668,14.538,36.605,2017-01-18,23:10:01,"(36.605, 14.538)"
Z668,13.65,36.153,2017-01-19,11:15:01,"(36.153, 13.65)"
Z668,12.867,35.93,2017-01-19,23:17:31,"(35.93, 12.867)"
Z668,12.099,35.725,2017-01-20,11:21:31,"(35.725, 12.099)"
Z668,12.005999999999998,36.968,2017-01-20,23:24:01,"(36.968, 12.005999999999998)"
Z668,12.736,36.489,2017-01-21,11:22:31,"(36.489000000000004, 12.735999999999999)"
Z668,12.757,34.499,2017-01-21,23:18:31,"(34.499, 12.757)"
Z668,12.421,33.28,2017-01-22,11:22:31,"(33.28, 12.421)"
Z668,12.764,33.615,2017-01-22,23:21:31,"(33.615, 12.764000000000001)"
Z668,12.675,34.959,2017-01-23,11:20:01,"(34.959, 12.675)"
Z668,11.755999999999998,34.429,2017-01-23,23:22:31,"(34.429, 11.755999999999998)"
Z668,11.17,33.187,2017-01-24,11:27:31,"(33.187, 11.17)"
Z668,11.812,34.852,2017-01-24,23:27:31,"(34.852, 11.812000000000001)"
Z668,12.353,36.811,2017-01-25,11:22:31,"(36.811, 12.353)"
Z668,11.425,35.41900000000001,2017-01-25,23:23:31,"(35.419000000000004, 11.425)"
Z668,10.656,33.736999999999995,2017-01-26,11:30:01,"(33.736999999999995, 10.655999999999999)"
Z668,11.173,35.162,2017-01-26,23:30:01,"(35.162, 11.173)"
Z668,11.832,36.303,2017-01-27,11:26:01,"(36.303000000000004, 11.832)"
Z668,11.666,35.491,2017-01-27,23:25:01,"(35.491, 11.665999999999999)"
Z668,10.826,36.337,2017-01-28,11:27:31,"(36.336999999999996, 10.825999999999999)"
Z668,10.088,37.501,2017-01-28,23:32:01,"(37.501, 10.088)"
Z668,10.494000000000002,35.923,2017-01-29,11:33:31,"(35.923, 10.494000000000002)"
Z668,11.254,35.262,2017-01-29,23:29:01,"(35.262, 11.254000000000001)"
Z668,11.462,36.003,2017-01-30,11:27:31,"(36.003, 11.462)"
Z668,11.606,36.589,2017-01-30,23:27:31,"(36.589, 11.606)"
Z668,11.749,37.186,2017-01-31,11:26:31,"(37.186, 11.749)"
Z668,11.767,37.472,2017-01-31,23:26:31,"(37.472, 11.767000000000001)"
Z668,11.783,37.767,2017-02-01,11:26:31,"(37.766999999999996, 11.783)"
Z668,11.162,36.416,2017-02-01,23:26:31,"(36.416, 11.162)"
Z668,10.751,34.538000000000004,2017-02-02,11:31:31,"(34.538000000000004, 10.751)"
Z668,10.636,33.413000000000004,2017-02-02,23:30:01,"(33.413000000000004, 10.636)"
Z668,10.465,32.439,2017-02-03,11:32:31,"(32.439, 10.465)"
Z668,11.092,33.821,2017-02-03,23:31:31,"(33.821, 11.092)"
Z668,11.800999999999998,35.046,2017-02-04,11:27:31,"(35.046, 11.800999999999998)"
Z668,11.998,34.824,2017-02-04,23:26:01,"(34.824, 11.998)"
Z668,12.133,34.778,2017-02-05,11:26:01,"(34.778, 12.133)"
Z668,12.077,34.164,2017-02-05,23:25:01,"(34.164, 12.077)"
Z668,11.289,35.80300000000001,2017-02-06,11:26:31,"(35.803000000000004, 11.289000000000001)"
Z668,10.963,38.914,2017-02-06,23:31:31,"(38.914, 10.963)"
Z668,11.475,39.648,2017-02-07,11:29:01,"(39.648, 11.475)"
Z668,11.541,39.14,2017-02-07,23:27:31,"(39.14, 11.540999999999999)"
Z668,11.737,38.228,2017-02-08,11:28:31,"(38.228, 11.737)"
Z668,12.357,38.628,2017-02-08,23:26:01,"(38.628, 12.357000000000001)"
Z668,12.993,39.028,2017-02-09,11:23:31,"(39.028, 12.993)"
Z668,12.795,36.87,2017-02-09,23:21:01,"(36.87, 12.795)"
Z668,12.306,35.66,2017-02-10,11:25:01,"(35.66, 12.306)"
Z668,11.99,34.986,2017-02-10,23:25:01,"(34.986, 11.99)"
Z668,11.495,34.979,2017-02-11,11:27:31,"(34.979, 11.495)"
Z668,11.179,35.619,2017-02-11,23:29:01,"(35.619, 11.179)"
Z668,11.052,35.61400000000001,2017-02-12,11:30:01,"(35.614000000000004, 11.052)"
Z668,11.049,36.059,2017-02-12,23:30:01,"(36.059, 11.049000000000001)"
Z668,11.045,36.52,2017-02-13,11:30:01,"(36.52, 11.045)"
Z668,11.347,38.124,2017-02-13,23:30:01,"(38.124, 11.347000000000001)"
Z668,11.977,38.613,2017-02-14,11:27:31,"(38.613, 11.977)"
Z668,12.217,37.747,2017-02-14,23:25:01,"(37.747, 12.217)"
Z668,12.529000000000002,36.552,2017-02-15,11:25:31,"(36.552, 12.529000000000002)"
Z668,12.890999999999998,35.588,2017-02-15,23:22:31,"(35.588, 12.890999999999998)"
Z668,12.398,38.105,2017-02-16,11:22:31,"(38.105, 12.398)"
Z668,11.228,38.12,2017-02-16,23:26:31,"(38.12, 11.228)"
Z668,10.613,36.155,2017-02-17,11:31:31,"(36.155, 10.613)"
Z668,10.665,36.992,2017-02-17,23:31:31,"(36.992, 10.665)"
Z668,10.905,37.026,2017-02-18,11:31:01,"(37.025999999999996, 10.905)"
Z668,11.204,37.363,2017-02-18,23:29:31,"(37.363, 11.204)"
Z668,11.634,37.107,2017-02-19,11:28:31,"(37.107, 11.634)"
Z668,12.114,37.185,2017-02-19,23:26:01,"(37.185, 12.114)"
Z668,12.228,39.029,2017-02-20,11:24:31,"(39.029, 12.228)"
Z668,11.833,38.505,2017-02-20,23:25:01,"(38.505, 11.833)"
Z668,11.827,36.079,2017-02-21,11:27:31,"(36.079, 11.827)"
Z668,12.119000000000002,35.151,2017-02-21,23:25:01,"(35.150999999999996, 12.119000000000002)"
Z668,12.103,35.86199999999999,2017-02-22,11:25:01,"(35.861999999999995, 12.103)"
Z668,12.209,37.295,2017-02-22,23:25:01,"(37.295, 12.209000000000001)"
Z668,12.015,40.47,2017-02-23,11:24:01,"(40.47, 12.015)"
Z668,11.484000000000002,42.01300000000001,2017-02-23,23:26:31,"(42.013000000000005, 11.484000000000002)"
Z668,11.664,39.738,2017-02-24,11:28:01,"(39.738, 11.664000000000001)"
Z668,11.559,35.662,2017-02-24,23:25:01,"(35.662, 11.559000000000001)"
Z668,11.053,34.158,2017-02-25,11:28:31,"(34.158, 11.052999999999999)"
Z668,11.271,37.536,2017-02-25,23:29:01,"(37.536, 11.270999999999999)"
Z668,11.572,40.607,2017-02-26,11:26:31,"(40.607, 11.572000000000001)"
Z668,11.55,41.695,2017-02-26,23:26:31,"(41.695, 11.55)"
Z668,12.186,38.244,2017-02-27,11:26:31,"(38.244, 12.186)"
Z668,12.564,33.201,2017-02-27,23:21:31,"(33.201, 12.564)"
Z668,12.056,35.309,2017-02-28,11:23:01,"(35.309, 12.056)"
Z672,14.899,36.617,2016-08-01,03:41:13,"(36.617, 14.899000000000001)"
Z672,13.745,34.828,2016-08-01,11:06:43,"(34.828, 13.745)"
Z672,12.95,32.564,2016-08-01,23:15:43,"(32.564, 12.95)"
Z672,13.437,32.524,2016-08-02,11:13:13,"(32.524, 13.437000000000001)"
Z672,13.929,32.478,2016-08-02,23:11:43,"(32.478, 13.929)"
Z672,13.915,31.495,2016-08-03,11:09:13,"(31.495, 13.915)"
Z672,13.16,31.922,2016-08-03,23:11:43,"(31.921999999999997, 13.16)"
Z672,13.443,34.284,2016-08-04,11:15:13,"(34.284, 13.443)"
Z672,14.005999999999998,36.137,2016-08-04,23:09:13,"(36.137, 14.005999999999998)"
Z672,13.991,36.972,2016-08-05,11:10:43,"(36.972, 13.991)"
Z672,14.991,36.097,2016-08-05,23:09:13,"(36.097, 14.991)"
Z672,14.82,33.121,2016-08-06,11:02:43,"(33.121, 14.82)"
Z672,13.885,31.542,2016-08-06,23:10:13,"(31.541999999999998, 13.885)"
Z672,14.363,32.733000000000004,2016-08-07,11:10:13,"(32.733000000000004, 14.363)"
Z672,14.666,34.284,2016-08-07,23:06:13,"(34.284, 14.665999999999999)"
Z672,14.585,35.091,2016-08-08,11:07:43,"(35.091, 14.585)"
Z672,14.693,35.549,2016-08-08,23:06:43,"(35.549, 14.693)"
Z672,14.486,35.42800000000001,2016-08-09,11:06:43,"(35.428000000000004, 14.485999999999999)"
Z672,14.281,35.311,2016-08-09,23:08:13,"(35.311, 14.280999999999999)"
Z672,14.136,35.30699999999999,2016-08-10,11:08:13,"(35.306999999999995, 14.136)"
Z672,14.305,34.693000000000005,2016-08-10,23:09:13,"(34.693000000000005, 14.305)"
Z672,14.407,33.935,2016-08-11,11:06:43,"(33.935, 14.407)"
Z672,14.199000000000002,33.797,2016-08-11,23:08:13,"(33.797, 14.199000000000002)"
Z672,14.487,34.676,2016-08-12,11:08:13,"(34.676, 14.487)"
Z672,14.593,35.929,2016-08-12,23:05:43,"(35.929, 14.593)"
Z672,14.255999999999998,36.309,2016-08-13,11:07:13,"(36.309, 14.255999999999998)"
Z672,13.86,36.813,2016-08-13,23:08:13,"(36.813, 13.86)"
Z672,13.584,37.565,2016-08-14,11:10:13,"(37.565, 13.584000000000001)"
Z672,14.001,36.971,2016-08-14,23:10:13,"(36.971, 14.001)"
Z672,13.903,35.321,2016-08-15,11:06:43,"(35.321, 13.902999999999999)"
Z672,13.383,34.541,2016-08-15,23:10:43,"(34.541, 13.383)"
Z672,13.543,35.223,2016-08-16,11:10:43,"(35.223, 13.543)"
Z672,13.705,35.909,2016-08-16,23:09:13,"(35.909, 13.705)"
Z672,13.678,36.195,2016-08-17,11:09:13,"(36.195, 13.677999999999999)"
Z672,14.284,35.086,2016-08-17,23:09:13,"(35.086, 14.284)"
Z672,14.746,33.676,2016-08-18,11:04:13,"(33.676, 14.745999999999999)"
Z672,14.162,34.692,2016-08-18,23:05:13,"(34.692, 14.162)"
Z672,13.812,36.29,2016-08-19,11:08:43,"(36.29, 13.812000000000001)"
Z672,14.033,36.597,2016-08-19,23:07:43,"(36.597, 14.033)"
Z672,14.128,36.629,2016-08-20,11:06:43,"(36.629, 14.128)"
Z672,14.412,36.223,2016-08-20,23:06:43,"(36.223, 14.412)"
Z672,14.815,36.112,2016-08-21,11:04:13,"(36.111999999999995, 14.815)"
Z672,14.909,36.733,2016-08-21,23:03:13,"(36.733000000000004, 14.909)"
Z672,13.913,34.699,2016-08-22,11:03:13,"(34.699, 13.913)"
Z672,13.283,31.792,2016-08-22,23:10:43,"(31.791999999999998, 13.283)"
Z672,13.87,32.123000000000005,2016-08-23,11:08:13,"(32.123000000000005, 13.87)"
Z672,14.152,33.335,2016-08-23,23:05:43,"(33.335, 14.152000000000001)"
Z672,13.481,31.865,2016-08-24,11:05:43,"(31.865, 13.481)"
Z672,12.648,30.965,2016-08-24,23:10:43,"(30.965, 12.648)"
Z672,13.035,33.65,2016-08-25,11:12:13,"(33.65, 13.035)"
Z672,13.827,35.264,2016-08-25,23:07:13,"(35.264, 13.827)"
Z672,14.164,35.635,2016-08-26,11:05:43,"(35.635, 14.164000000000001)"
Z672,14.442,36.186,2016-08-26,23:04:13,"(36.186, 14.442)"
Z672,14.342,35.703,2016-08-27,11:03:13,"(35.703, 14.342)"
Z672,14.307,35.025,2016-08-27,23:04:43,"(35.025, 14.307)"
Z672,14.457,34.873000000000005,2016-08-28,11:03:13,"(34.873000000000005, 14.457)"
Z672,14.607,34.708,2016-08-28,23:03:13,"(34.708, 14.607000000000001)"
Z672,14.755999999999998,34.547,2016-08-29,11:01:43,"(34.547, 14.755999999999998)"
Z672,14.41,35.901,2016-08-29,23:01:43,"(35.900999999999996, 14.41)"
Z672,14.054,37.268,2016-08-30,11:04:13,"(37.268, 14.054)"
Z672,14.14,37.334,2016-08-30,23:04:13,"(37.334, 14.14)"
Z672,13.781,36.029,2016-08-31,11:03:13,"(36.029, 13.780999999999999)"
Z672,13.311,35.106,2016-08-31,23:06:43,"(35.106, 13.311)"
